,logFC,AveExpr,t,P.Value,adj.P.Val,B
PPP1R1A,-2.88218931293393,-1.01507215197941,-8.1284064045101,1.47626124676136e-15,3.62731845874271e-14,24.5640322169229
IL23A,1.50764148399648,0.763319542639588,8.12781717839948,1.48294752133894e-15,3.64211112167191e-14,24.5596053696201
PKNOX2,-2.05073351514092,-0.599180780497712,-8.12623297024441,1.50107292810157e-15,3.68497234302134e-14,24.5477046031878
LINC01132,1.1847781661483,-0.68792521734357,8.11720076541648,1.60866678398454e-15,3.94026107254967e-14,24.4798916386643
KLF4,-1.29690832056628,6.1040438798627,-8.11704188572005,1.61062593259026e-15,3.9415295473389e-14,24.4786993643426
CAPN10.DT,1.10805108167799,0.881854423354119,8.11121960915061,1.68406739148139e-15,4.11389307624273e-14,24.4350213273627
CHL1.AS2,-1.76526902596696,-4.88422845732265,-8.10340537561467,1.78785083816147e-15,4.36157455812854e-14,24.3764421975296
HTR7,-1.846536302257,-2.20089291173341,-8.10310781169601,1.79192517279232e-15,4.36956519509031e-14,24.3742124791864
PTGS1,-1.3869198043872,4.03933482437071,-8.10174857347069,1.81065306468184e-15,4.41129930390971e-14,24.3640282738106
SYT10,-2.22153979129663,-4.59273332065217,-8.10145804532992,1.8146810053177e-15,4.41914414896934e-14,24.3618516580808
C12orf75,1.22082241479557,5.84456594393593,8.09671729612481,1.88167061363286e-15,4.57820169985094e-14,24.3263437910821
OLFM3,-2.2577437002043,-4.73065785442792,-8.09003928942107,1.98019169539739e-15,4.8029527618519e-14,24.276356325635
MIR6797,1.50962444665963,-4.3603958701373,8.08933938421994,1.99080750003784e-15,4.8244225172605e-14,24.2711193178876
TRIM10,1.77772272267387,1.03400068149657,8.08768632422359,2.01610367754003e-15,4.88139843484073e-14,24.2587519213477
LINC00858,3.24580152156082,-1.197095294627,8.08288957070234,2.09131548066813e-15,5.05455148984284e-14,24.2228772357379
AL163051.1,1.07460121969565,-0.248462758895881,8.08281229933268,2.09254945278353e-15,5.05530001413407e-14,24.2222994767768
RNF152,-1.46324353159378,2.85117350066362,-8.07632165827027,2.19880592657648e-15,5.30497089343188e-14,24.1737858397325
LDB3,-2.437191914552,0.348291699440503,-8.07573374677605,2.20868933371422e-15,5.32646662731478e-14,24.1693932112946
MSX1,1.4638845594836,2.18530103991991,8.07282987557463,2.25815292035261e-15,5.44095480082317e-14,24.1477007382478
DCAF12L1,-1.81029287262496,-5.60466226740275,-8.07055821156722,2.29760806031723e-15,5.52628288738131e-14,24.1307356544122
MMP27,-1.71411902425574,-5.18072105935927,-8.06868272868657,2.33069402951804e-15,5.60339823931821e-14,24.1167323998881
EFNA3,1.76879114855212,3.36138679055664,8.06419554637985,2.41177324010805e-15,5.79069084142712e-14,24.0832403145278
C10orf88B,2.00422993516919,-0.947958897916476,8.05123621172373,2.6618848787125e-15,6.37163209808229e-14,23.98660261159
HOXA10.AS,2.87518992253193,-0.534919992338673,8.05069226856877,2.67292440711757e-15,6.39246175982927e-14,23.9825493567586
AC012085.2,-2.27052423256461,-3.35341075756979,-8.05022181481578,2.68250885286279e-15,6.41257962007562e-14,23.9790439068582
ENDOU,-2.01005296028752,-3.13246007199657,-8.04535212736303,2.78373109313338e-15,6.64583902832521e-14,23.9427692075243
LGI3,-2.37926723929859,-3.31679862995423,-8.03979413827846,2.9038699109756e-15,6.92359044380169e-14,23.9013904015159
AF165147.1,-1.77150347420851,-2.69316530069908,-8.03831705438201,2.93664883917172e-15,6.99564495899378e-14,23.890397768363
CCDC69,-1.53021145474226,4.36493050160183,-8.0294696713,3.14076642513246e-15,7.46563318655453e-14,23.8245909353937
MAF,-1.43650131358445,4.58552527231121,-8.02606558659372,3.22297602520164e-15,7.65771823190286e-14,23.7992879952721
PLD5,-2.48218875226089,-4.15416072908009,-8.02333581415359,3.29043107100952e-15,7.80104583566822e-14,23.7790039761635
NPM1P9,1.27112299018914,-2.84926854816934,8.02305422135252,3.29746820213599e-15,7.81434243136171e-14,23.7769118934401
CMTM7,1.1112062175235,4.33711463237986,8.01805036169442,3.42502131515769e-15,8.1095905122316e-14,23.7397464721223
PWAR5,-2.55153182359386,-2.14461543654462,-8.01641957110746,3.46763383670496e-15,8.20338376723953e-14,23.7276383383509
ASNS,1.14864263432997,5.27058007368421,8.01546308257482,3.49286969386281e-15,8.25951179878194e-14,23.7205376844746
EFNA1,1.0929155112725,6.27830882379863,8.01220078887162,3.58031165219035e-15,8.45896958170847e-14,23.6963249937584
PSMB8,1.01965965918232,6.95147912814645,8.01120838202253,3.60733769807293e-15,8.51220703944179e-14,23.6889610527758
SH2D3A,1.00315742924437,4.84753010740275,8.0049400199883,3.78275234103872e-15,8.91415938358951e-14,23.6424662062906
CCDC189,1.01937259140969,-0.191136525267735,8.0028278174063,3.84373477270387e-15,9.05006773108215e-14,23.6268062620011
SLC25A34,-1.51487735725992,0.160819005184211,-8.00200665749467,3.86770373218335e-15,9.10258414938762e-14,23.620719116111
ISG15,1.49311966442443,5.35433717951945,8.0008748286121,3.90098262733035e-15,9.17301138442964e-14,23.612329907128
FOXP4.AS1,1.52479518622869,0.788335120090389,7.99694060669298,4.01887137127752e-15,9.42995150802335e-14,23.5831770962608
HOXB13,3.07644862759474,2.63423666360641,7.99600776899632,4.04733509226259e-15,9.49266693273167e-14,23.5762665301225
SLC4A11,2.03148799696346,2.84757304523913,7.99465519534585,4.08895968887662e-15,9.58618303399515e-14,23.5662477488335
AC092667.1,-1.81591818046839,-5.19815792536499,-7.99390325088526,4.11228259875267e-15,9.63673079429209e-14,23.5606785797638
NEFM,-2.19904284209593,-2.92046893537757,-7.99063425012744,4.21521082331828e-15,9.86947585536787e-14,23.5364724490816
AC109479.1,1.82908031653515,-3.93660840451487,7.99027402625249,4.22670712829974e-15,9.89215859573618e-14,23.5338056044104
C1QTNF7,-2.24808286242084,0.0944847475308924,-7.98145793628241,4.51790800881106e-15,1.05466059983748e-13,23.4685698206359
MMP10,2.45324529869464,0.61405497195881,7.97758468402549,4.65201729864481e-15,1.08365454067026e-13,23.4399288584106
FOXP3,1.46884824332269,1.95690578010984,7.97606229859194,4.70579717856222e-15,1.09571552439958e-13,23.4286747883675
KIF21B,1.23372488073863,4.53798172338673,7.97426844628363,4.76995414608168e-15,1.11018145540399e-13,23.4154163095568
GGH,1.8577318458116,5.72970104897025,7.97238241047909,4.83833825775208e-15,1.12561850705126e-13,23.4014792744518
AC004080.2,2.81983127182532,-1.23965745919336,7.97215945597361,4.84648579375938e-15,1.12703461092546e-13,23.3998319198356
ADAMTSL1,-1.59274823127249,1.8844127983524,-7.97040813284122,4.9109575449843e-15,1.13960467935052e-13,23.3868932189624
COL5A2,1.45227878866086,7.08375452059497,7.96729279480962,5.02773992511481e-15,1.16522133561083e-13,23.3638833037215
AC084125.4,1.46219784830037,-2.40060890272998,7.96389911955229,5.15807361902116e-15,1.19390959201169e-13,23.3388264318933
LEF1,1.29848547883391,3.61965421384439,7.96077463863954,5.28101160726312e-15,1.22184826505608e-13,23.3157652863557
TMEM270,2.01650059201703,-2.64111629753432,7.95774411290809,5.40301149846526e-15,1.24849055305685e-13,23.2934050757941
SNORD99,1.52592263337148,-2.15838494853433,7.95709774871495,5.42938955672421e-15,1.25405600424422e-13,23.2886369413079
RGS16,1.27462971435433,3.77163479491991,7.95691724644294,5.43677849129557e-15,1.25523258582276e-13,23.287305462137
MT.RNR1,-1.24993382035254,10.0372600629291,-7.95170157395498,5.65461989547077e-15,1.30372176076563e-13,23.2488432102876
AP001107.5,-1.97623479606157,-2.50573829899428,-7.95166133078802,5.65633373854437e-15,1.30372176076563e-13,23.2485465274003
AL049836.1,2.62648209699046,-1.9101075613135,7.94873075067397,5.78252536392424e-15,1.33168515696773e-13,23.2269450327282
STAMBPL1,1.11385728428745,4.05038106292906,7.94713559554505,5.85237575994178e-15,1.34607103528181e-13,23.2151899350115
CCNI2,1.76098811083858,3.06590402722998,7.94543703272056,5.92766897669908e-15,1.36281569853113e-13,23.2026750426048
GSS,1.00025145363455,6.2174463409611,7.94355710359498,6.01211557316578e-15,1.38048976185685e-13,23.188826552753
QTRT1,1.10058749019833,5.20350596453089,7.93936520945801,6.20471071362259e-15,1.42113338560129e-13,23.1579571872125
SMIM5,-1.56056319666045,0.948397093774943,-7.93228610704293,6.54386082825948e-15,1.49630630435473e-13,23.1058582400389
AC132812.1,1.21719220908817,2.11519867079485,7.93149531789803,6.58286313759808e-15,1.50396699795709e-13,23.1000408908919
SCN7A,-3.1364418092969,-0.972439831782609,-7.9312821500543,6.59341589457574e-15,1.50574898686355e-13,23.098472832088
ZBTB12,1.10928945654609,2.69765811028604,7.93070164016869,6.622238349844e-15,1.51170002731518e-13,23.0942027967058
TEN1.CDK3,1.15235291433568,-0.220733456529176,7.92917472896727,6.69864428900121e-15,1.52810420431919e-13,23.0829726426929
PDF,1.1087474513351,1.9537584042151,7.92913613542009,6.70058671194278e-15,1.52810420431919e-13,23.0826888184173
C6orf99,1.24946416012305,-1.19398210374474,7.92797404564744,6.75933580945538e-15,1.53978289087115e-13,23.0741431493728
AGAP2.AS1,1.06202919908119,2.66895242208238,7.92698456430657,6.80975883406626e-15,1.54997819154912e-13,23.0668676465959
CRYAB,-1.7609741640797,3.1974116798627,-7.92508015752236,6.90785157316095e-15,1.56969232153734e-13,23.0528670504874
PCAT18,-2.42525460346425,-4.33823317968192,-7.92435537236364,6.9455488875779e-15,1.57722581367139e-13,23.0475394240525
SPON2,1.16497639259532,5.87085601258581,7.92416092821911,6.95569671878966e-15,1.57859681341992e-13,23.0461102091167
AL035458.2,1.46607651367748,-2.231712051254,7.92276102013306,7.0291891502186e-15,1.59461427030778e-13,23.0358214170691
ATAD5,1.01861860028037,3.30666198283753,7.92034786049293,7.15767678967609e-15,1.62241662665285e-13,23.0180893046569
GRIA4,-2.11337492968738,-2.42910129407895,-7.92003063495199,7.17473861122931e-15,1.62561030795852e-13,23.0157586507406
RSPO2,-2.66807640560086,-1.53217577122883,-7.91911152372589,7.2243992770071e-15,1.63618434143231e-13,23.0090064028941
PYGM,-1.89695928487413,0.0330836789176201,-7.91670470627371,7.35605378559566e-15,1.66531192799319e-13,22.9913279393316
KCTD8,-2.45216149702134,-4.40336199315412,-7.91263938900171,7.5838217022408e-15,1.71403771902504e-13,22.9614780903783
P4HA1,1.00650968246271,5.5781208020595,7.91079546934285,7.68940982211534e-15,1.73646684649297e-13,22.9479433692743
VAV2,1.02801817957852,5.92733227231121,7.91065429125817,7.69755355650838e-15,1.73758849266705e-13,22.946907207825
ASPHD1,1.69977571481817,2.92436255321854,7.90999668575634,7.73559914373114e-15,1.74545625068636e-13,22.9420809935625
TAP1,1.15304916333049,7.48440760640732,7.90465325563483,8.05169361185497e-15,1.81453391883151e-13,22.9028780540769
ERICD,1.09703645698906,-1.09141849404691,7.89992980339249,8.34169397132734e-15,1.87679535895413e-13,22.8682427858633
AC135048.4,1.05711099168203,0.297134338947368,7.89888864695618,8.40698858936994e-15,1.88993111753222e-13,22.8606107957471
C10orf95,1.12912140275207,0.641655650978261,7.89880958755518,8.4119672175771e-15,1.89027340577395e-13,22.8600313021281
TMC7,1.31747441961391,3.85643842210526,7.89309579831762,8.7795853091011e-15,1.96964486661725e-13,22.8181633822548
LAD1,1.36686718394456,7.76738323398169,7.88857944790791,9.08132890064392e-15,2.03150627493137e-13,22.7850882956618
AP003068.1,1.21475972851125,-1.70598521748055,7.8848206969846,9.34023284114721e-15,2.08430858933719e-13,22.7575739275517
STPG4,2.37196528052794,-0.919123308012243,7.88315670812757,9.45715978282529e-15,2.109540596744e-13,22.7453970201543
HNF1B,1.9009762639425,4.4106184148627,7.87843828731795,9.7966228940309e-15,2.18081517781449e-13,22.7108801923263
KRT18P28,1.52107593484796,-1.60902091133295,7.87580579951254,9.99120622314372e-15,2.22141879827173e-13,22.6916304477246
CLDN14,1.88610161404019,-0.864542143962243,7.87258082002367,1.02347827893701e-14,2.27372642024614e-13,22.6680557812337
GALK1,1.03056223997609,4.28109925185355,7.87094881337454,1.03602663679094e-14,2.29880230828724e-13,22.6561289689243
NKD2,2.45615301880417,2.81771879254828,7.86968230725559,1.0458690938359e-14,2.3168817370334e-13,22.6468747360868
METTL7A,-1.30793500903868,5.38138468615561,-7.86703710856155,1.06672408909807e-14,2.35830533764021e-13,22.6275507001564
LFNG,1.29377180829177,6.11943855354691,7.86621773141535,1.07326689926648e-14,2.37181143658102e-13,22.6215660266212
GRIA3,-1.84732910439002,-2.10621551417963,-7.86526113345456,1.08095549331948e-14,2.38687366601167e-13,22.6145797857638
AP005230.1,2.24440686214832,-3.02617935592677,7.86108453525195,1.11516555206263e-14,2.46042677975254e-13,22.5840858218041
AL356489.2,-2.3161087414853,-3.27276303026316,-7.85995261580176,1.12461935020175e-14,2.48028449029373e-13,22.5758239292821
CD300LG,-2.3092578419208,-3.66495219935927,-7.85624241813512,1.15616419041866e-14,2.54780017707287e-13,22.5487503908215
PLPP2,1.38813553380852,6.51044889213959,7.85443776846782,1.17182137805782e-14,2.58022424608988e-13,22.5355857608214
LINC01615,1.77600723389279,-2.32824560131693,7.85329664885209,1.18182942687259e-14,2.6012137023258e-13,22.5272628302569
MISP,1.88750880137338,7.77620419059497,7.85236088951607,1.19009922120627e-14,2.61836190281082e-13,22.5204385092507
NOX4,1.69606142630908,0.881905992959954,7.85150333882827,1.19772791707425e-14,2.6340863861832e-13,22.5141851691162
TERT,2.10632262618395,0.247461433782609,7.85001890517802,1.21104740218866e-14,2.65910227469726e-13,22.5033619402394
MIR29B2CHG,-1.51171469945646,1.38998970538558,-7.83922298148848,1.31240856976935e-14,2.87243644351879e-13,22.4247006655095
AL606807.1,1.64081068980879,-2.78777250589245,7.83777582594165,1.3266161431378e-14,2.898892127404e-13,22.414163540469
AC103740.1,-1.74584598675534,-0.943511971067506,-7.83434623607309,1.36089457299379e-14,2.96668508050599e-13,22.3891985266683
SPX,-2.0842047995406,-3.79649284996567,-7.83329538706306,1.37157136470488e-14,2.98876875667465e-13,22.3815509799628
SLC26A6,1.21824638567785,5.26608431578947,7.83102275843795,1.39494476786095e-14,3.03728121330234e-13,22.3650149862791
CDH19,-3.17214479685092,-1.8345403897254,-7.82966795757478,1.40906485920116e-14,3.06558482394619e-13,22.3551592299748
APOBEC2,-2.26330686922685,-2.14684961882609,-7.82717311326754,1.43543629297348e-14,3.12171721845664e-13,22.3370138850753
AC008429.2,1.1394627857265,-0.507140304083524,7.8196762364166,1.51764299597489e-14,3.29525540551197e-13,22.2825182923482
AC097263.1,1.0478686116278,-0.811039329750229,7.81862513302306,1.5295336476587e-14,3.31845799566727e-13,22.2748813359552
EPHX4,2.04774925594238,1.49250122496224,7.81862435505888,1.52954248232511e-14,3.31845799566727e-13,22.2748756838649
ARHGEF37,-1.11117995263025,3.53067509450801,-7.81400691254213,1.582874668018e-14,3.43008438855962e-13,22.2413374991705
LINC01569,1.0821907458275,1.14527778290812,7.80653764976194,1.67305082423313e-14,3.61404087011971e-13,22.1871219410803
AL121832.3,1.4765359451076,0.582855436859268,7.79781640783848,1.78476318958196e-14,3.84472716243346e-13,22.1238759328376
SDF2L1,1.0110100480222,4.92496378083524,7.79747160507853,1.78932772511488e-14,3.85304251673852e-13,22.1213767033911
AC008764.6,1.07283673979269,-0.357041610013387,7.79178366293211,1.86630687587253e-14,4.00933442953055e-13,22.0801627306691
LINC00853,1.25826882344051,-1.15393984499027,7.79142166166152,1.87131509113288e-14,4.01693794778307e-13,22.0775406090297
PRIMA1,-3.28608600926992,-0.437369641720172,-7.78980117840593,1.89389697383884e-14,4.06222333271041e-13,22.0658040917753
AC016773.2,1.16787655524549,-0.88966635366968,7.78971378692638,1.89512240036817e-14,4.06325831784151e-13,22.065171210292
SPP1,2.59529127189553,5.68766900117849,7.78768294939044,1.92382042021492e-14,4.11994353499041e-13,22.0504658006385
HOXB.AS4,2.99848653736311,0.363153109483295,7.78450172713173,1.96963768342451e-14,4.21146728283439e-13,22.0274370930438
TMPOP2,1.43766060128858,-3.22484839447368,7.781109029514,2.0196857403749e-14,4.31510592069552e-13,22.0028865438081
STK32C,1.10317396990831,3.15072052199085,7.7806556669108,2.02646782308548e-14,4.32790541131044e-13,21.9996065849108
TNXB,-2.41760025210374,3.25160153116934,-7.78006839936797,2.03528643013315e-14,4.34334729988813e-13,21.9953581062267
AC079467.1,-1.61211191283317,-5.63817438802059,-7.7792597609209,2.04749113003045e-14,4.36768827445458e-13,21.9895086170839
CCN4,1.59469295263852,2.62318707670481,7.77827472828126,2.0624555923213e-14,4.3961811621985e-13,21.9823838508522
AL158071.1,-1.65316934645026,-4.29525132804348,-7.77589999118839,2.09897675754719e-14,4.47228413533477e-13,21.9652105439027
HOTTIP,3.35524404119824,1.78482803912014,7.76757840112563,2.23205506818421e-14,4.74474356604491e-13,21.9050675881086
SPARC,1.28195022455358,9.42077254118993,7.76665309631944,2.2473565398471e-14,4.77541437245289e-13,21.8983835583393
AL024508.1,1.4274164181833,1.58127965831808,7.76644197347043,2.2508622670801e-14,4.78100627953188e-13,21.8968585888882
RCN3,1.19609485183394,4.67347630548055,7.7662570386511,2.25393756507494e-14,4.78567993485148e-13,21.8955228088295
CHAD,-1.76867991830667,-0.401673177464531,-7.76612792653541,2.2560870360332e-14,4.78838496064554e-13,21.8945902513192
STAG3L5P.PVRIG2P.PILRB,1.15605153638065,0.843495352696796,7.76224139998022,2.32174432652663e-14,4.92582645226432e-13,21.8665247677984
ZNF670.ZNF695,1.30775583614869,-1.59479966522883,7.76107396140286,2.3418316872207e-14,4.96459240823783e-13,21.8580968191985
AL354836.1,1.11726358257923,0.559880677892449,7.76067017317345,2.34881918928912e-14,4.97747638737577e-13,21.8551820563405
ANO9,1.69529396511158,5.88890941086956,7.75216321893702,2.50089988101694e-14,5.28542190850933e-13,21.7938049299962
AL118511.1,1.47985654533312,-3.43717952224256,7.74982965501046,2.54428659461948e-14,5.37296352481516e-13,21.7769786612612
PCAT7,1.45995625444207,0.468955659983982,7.74511311490097,2.63425535170212e-14,5.55866498693471e-13,21.7429833042406
SPIN4,1.01614315145359,3.85101577345538,7.73510041489191,2.83576726265319e-14,5.96776800426381e-13,21.6708746295345
SNX10,1.2627318068876,3.72143043489703,7.73451722190751,2.84796141966799e-14,5.99112499418234e-13,21.6666771408008
LINC01697,-2.43464518768325,-3.97985720458238,-7.7290450179066,2.96492736264241e-14,6.22999239722347e-13,21.6273047880999
ALKAL1,2.18100760163133,-0.27247798276659,7.72074483075144,3.15142965885449e-14,6.61679252172922e-13,21.5676315337191
HMGCLL1,-1.96154603081458,-3.37323709668078,-7.71938268598906,3.18312131569434e-14,6.68076824105534e-13,21.5578438871326
ABRACL,1.02833901002229,5.25491163604119,7.71200973879362,3.36018727576226e-14,7.03889096314887e-13,21.5048919483341
AC008393.2,1.40369749506424,-3.72523200344394,7.70970008004719,3.41762538095821e-14,7.15647091161981e-13,21.4883132329419
KLK6,3.64779749742459,2.27075641719451,7.70655450114046,3.49741005590681e-14,7.31234109357121e-13,21.4657412536662
ASCL2,2.80882477964195,4.7486753702746,7.70440734456885,3.55292149360644e-14,7.42272884235311e-13,21.4503383461219
FBXO43,1.48223233116375,-1.62188214791762,7.70203186681947,3.61534744024516e-14,7.54738275741256e-13,21.433301908992
HOXB7,1.47702422584078,4.31589034377803,7.70154283694279,3.62833229284608e-14,7.5715999525836e-13,21.429795256272
HMGA1P1,1.35512087513704,-2.55171380902059,7.70133476761892,3.63387092693233e-14,7.58026584090633e-13,21.4283033268604
BIK,1.38961981833337,3.85593938837529,7.69950464155352,3.68294755096379e-14,7.67385966857007e-13,21.4151822013473
FRMD6.AS2,-1.79592314453153,-5.13230457070938,-7.69415474850517,3.8301848635237e-14,7.97153581089911e-13,21.3768416373171
PNLIPRP3,-1.91868528360044,-5.6504182229405,-7.69188372878452,3.89442607453798e-14,8.09599521652813e-13,21.3605731692876
AC108860.2,1.43465702801348,1.00963449121705,7.68991501047996,3.95097398293586e-14,8.210430167047e-13,21.3464736311339
SYPL1P2,1.44064869995588,-2.35471937459954,7.68778209960555,4.01315098488116e-14,8.33478669207917e-13,21.3312017358132
ARHGEF19,1.18906381184474,3.70236506064073,7.68691441550668,4.03871996560372e-14,8.37051112234542e-13,21.324990072571
PSME2P2,1.22539904308351,0.797001210514302,7.68158109856764,4.19944427073631e-14,8.69045041195318e-13,21.2868228341351
CASC19,2.0649501333891,-0.799800365885584,7.68111519192626,4.21378039303399e-14,8.71681991667906e-13,21.2834897277942
NAP1L2,-2.21964272706717,-1.66331718103204,-7.67630881713819,4.36451714509708e-14,9.00480065073877e-13,21.2491151192925
SORCS1,-2.57436291499945,-1.60114132381121,-7.67498173680928,4.40706431110569e-14,9.08915469441651e-13,21.2396273115656
CNTN2,-2.32578013433953,-2.38937786941419,-7.6749157263142,4.40919128848755e-14,9.0901137400613e-13,21.2391554145399
AC007406.3,1.4676058805226,-1.77851069663616,7.67445040033615,4.42421364511939e-14,9.11764752523756e-13,21.2358289842828
KCTD4,-1.86047042727254,-4.07317824971396,-7.67345265565099,4.45659448776061e-14,9.18026465763078e-13,21.2286970981849
TRAF5,1.11408720295084,5.14786238443936,7.66687776903718,4.67589077074757e-14,9.61096751995634e-13,21.1817200123494
KRT222,-2.029409614452,-3.85300708955378,-7.66648190608465,4.6894282647654e-14,9.63517201132019e-13,21.1788927228849
ABI3BP,-2.27826915964641,3.07950223709611,-7.66093182776535,4.88334105000228e-14,1.00260637661364e-12,21.1392669819818
MFSD3,1.17299724670328,4.4799143215103,7.65985704999654,4.92179499902309e-14,1.01012224191958e-12,21.1315963181733
CXCL3,1.97745205247351,4.52482240350114,7.65471003361657,5.11012112090323e-14,1.04680926856855e-12,21.0948752162198
AP1S1,1.11465134313884,6.07524250343249,7.65286421523663,5.17937296361414e-14,1.0602013631919e-12,21.0817115817787
TAS2R38,2.16124944336719,-2.93015508427368,7.65255490519248,5.19106780662551e-14,1.0621977316999e-12,21.0795059783035
JAM2,-1.67729049846143,2.51784061992677,-7.64786564862947,5.3715849384833e-14,1.09790298284882e-12,21.0460777439118
GPR3,1.31866083714529,0.448906007929519,7.64565979112088,5.45862589211198e-14,1.11527659009737e-12,21.03035907335
APELA,2.0133769136003,-2.37007126306865,7.64495175117117,5.48685782346453e-14,1.12020787105036e-12,21.0253145075885
C9orf163,1.23988234880663,-1.14537231125744,7.64444180932291,5.50727995088592e-14,1.123957749678e-12,21.0216815825247
PDZRN4,-2.67935259704817,-1.01585957566018,-7.64015352491462,5.68200504722989e-14,1.15832003748878e-12,20.9911393901792
METTL7B,1.50744579106933,4.41394560029748,7.64005290972526,5.68616945964576e-14,1.15873710355933e-12,20.9904229645003
SLC35E4,1.28347083455098,3.52807950301945,7.63761916499427,5.78782168149808e-14,1.17901268852714e-12,20.9730961135581
HNF4A,2.07975751752121,7.28344706853547,7.63268292869395,5.99952477652035e-14,1.2212281639441e-12,20.9379677973563
PRSS30P,1.69636253004865,-0.815680672074371,7.63046052019256,6.09731069396117e-14,1.24067116222547e-12,20.9221586950848
CD320,1.23725151823593,5.64827262356979,7.62726117888167,6.24084347338673e-14,1.26657860399587e-12,20.8994072517437
PLCXD3,-2.94415894194647,-2.13660124691419,-7.62688430833998,6.25796863494553e-14,1.26911232661604e-12,20.8967277654945
MCIDAS,1.74235142875938,-0.112172659834897,7.62265047843528,6.45356478254413e-14,1.30684089515458e-12,20.8666339045729
AC124067.2,2.58048730136567,-0.595923412907815,7.62142920364975,6.51109603057937e-14,1.31751534366459e-12,20.8579558580788
AC097639.1,1.25345947499598,0.961768777963387,7.62051243054373,6.55461453659722e-14,1.32583077692006e-12,20.8514423169987
DNAJC22,1.30174925072737,4.60415971727689,7.61900933334789,6.62658597842269e-14,1.33989323508255e-12,20.8407645108863
PRKN,-1.3794816856763,0.588602713399313,-7.61641112261912,6.75283341688662e-14,1.36441161336023e-12,20.8223115072723
MYH11,-2.84351122758715,7.15325367734554,-7.61477275483724,6.83365650196674e-14,1.38023206194635e-12,20.8106783281773
AC140479.2,1.80486676237699,-1.39021178571625,7.61317081293184,6.91360345013544e-14,1.39467602008454e-12,20.79930590731
TPM3P6,1.40893508345184,-1.54945306379863,7.61308485062358,6.91791944874185e-14,1.39467602008454e-12,20.7986957074494
CAPG,1.05809173851493,6.8740449221968,7.61237572177624,6.95362478285785e-14,1.40135780213121e-12,20.7936622159144
FKBP10,1.46689486210327,6.09664775709382,7.61123604248088,7.01138929840193e-14,1.41195853341713e-12,20.7855734792572
RCAN2,-1.48408379245099,3.27859240093822,-7.61007638145569,7.07065157001383e-14,1.42284506115492e-12,20.7773440125806
KCNE3,1.41508573715418,5.79280624900458,7.60969880042025,7.09005336638188e-14,1.42622460049377e-12,20.7746647676598
AC004801.2,1.3086776808164,-1.72252535751945,7.60743136367178,7.2076719035546e-14,1.44881887087438e-12,20.7585779046885
AKR1C1,-2.16872967101804,2.44166680669565,-7.60364235478052,7.40852106867842e-14,1.48591514430277e-12,20.7317052552515
C5orf46,2.57328846533243,-2.5747277056865,7.599556771265,7.63126796831348e-14,1.52723088740178e-12,20.7027423518146
NT5C1A,-1.66480933865392,-5.10099250101144,-7.59808484185725,7.71312312156014e-14,1.54304780224481e-12,20.6923111108821
MARVELD3,1.34257310780457,4.63896410652174,7.59699710489495,7.77416794271954e-14,1.55469146481552e-12,20.6846036942841
VSTM2A.OT1,-1.38641595775262,-5.89497839866133,-7.59165981001201,8.08066432047079e-14,1.61358631052392e-12,20.6467990359401
SNORC,1.74434093631397,3.02480448216247,7.59161273520618,8.08341985709033e-14,1.61358631052392e-12,20.6464657033189
UBD,2.16219706550065,3.29153423822197,7.58932246742069,8.21860467699532e-14,1.63758317962936e-12,20.6302507019316
AC025280.1,-1.69359490677978,-4.80819755618673,-7.58882285635395,8.24838905599024e-14,1.64172357866589e-12,20.6267140455132
RELL2,1.30941821980298,1.23970013460297,7.58833762630362,8.27741783471306e-14,1.6469020315374e-12,20.6232793849061
LCN12,1.90559363912125,0.718309287735126,7.58731825817042,8.33872932751027e-14,1.65729215322738e-12,20.61606449875
ZP3,1.67822973895434,2.51202778369336,7.58118009475194,8.71748494795616e-14,1.73005384335436e-12,20.57263773997
IGSF11,-2.40314678469609,-2.5830510669119,-7.57950262920488,8.82390724716996e-14,1.74990430342263e-12,20.5607752323656
LAMB3,1.25553727011008,7.34895399141876,7.57783391829554,8.93104304168204e-14,1.76986738827826e-12,20.5489769166933
PPP1R3C,-2.01010289736329,1.08478689073341,-7.57759242114491,8.94665353091847e-14,1.77231877896989e-12,20.5472696437344
FERMT1,1.69230757529704,7.14057504244851,7.57681547885259,8.99705791217704e-14,1.78165851740233e-12,20.5417773451155
LINC02086,3.10808929258212,3.16149082078261,7.57518175083917,9.10396037838997e-14,1.80152356329971e-12,20.530229934782
BAALC,-1.61368207788626,-1.1128956552849,-7.57302949986651,9.24670318370796e-14,1.82712583321137e-12,20.515020864825
AL451050.2,1.22375574554632,-1.67328131092105,7.56848869227947,9.5551287785545e-14,1.8853454853645e-12,20.4829452750874
EVX1,3.47328803127845,-0.507165798099542,7.56706032244166,9.6542258848257e-14,1.90352517941796e-12,20.472858969028
GHR,-1.77818189349643,1.05773525049428,-7.56646596282475,9.69575871946735e-14,1.91033689899592e-12,20.4686624432817
AC009065.3,1.59746833993086,2.53379469959073,7.56405998094629,9.86568946761542e-14,1.94171963091481e-12,20.4516777592703
GTF2IP13,1.39561290529886,-0.225583938301716,7.56332167704012,9.9184202111213e-14,1.9513956598823e-12,20.446466758142
ADH1B,-3.39242377156509,1.37455280221053,-7.56025885846224,1.01401502587136e-13,1.99286927200985e-12,20.4248539301022
