,logFC,AveExpr,t,P.Value,adj.P.Val,B
DOC2A,1.40100006757865,-0.176824588272311,4.96258843675069,8.35670011502759e-07,6.1973572570059e-06,4.97353179117162
KRT18P36,1.02780614229242,-4.47727746065217,4.96256775323478,8.35756598001198e-07,6.1973572570059e-06,4.9734325213765
AL645939.2,1.03388631178319,-1.83509169224256,4.96148511518636,8.40300901083692e-07,6.22852117966832e-06,4.96823698460933
SP5,1.49248976348149,2.37277857792906,4.95779650595596,8.55963245181068e-07,6.3377432916175e-06,4.95054353877234
AL355796.1,1.05942220645554,-5.1176411319222,4.95204852779939,8.80932720363063e-07,6.50764656135302e-06,4.92299654424823
AC009262.1,1.10842059039022,-5.19707137511442,4.9502493182677,8.88891917600675e-07,6.56201153099864e-06,4.91438009918568
AC092681.1,1.04735746373941,-3.64173175269222,4.94841022080341,8.97099234967682e-07,6.61724108652156e-06,4.90557568898242
AC012531.1,1.7848946341005,-3.19261425550915,4.94738599635697,9.01701666364835e-07,6.64760380668886e-06,4.9006737049354
HNF1A.AS1,1.23603055929263,3.28881811956522,4.94310983578916,9.21164145595214e-07,6.78285850071759e-06,4.88021817174746
AP000943.1,1.26804891143268,-4.82888811065217,4.94295892331408,9.21858356111019e-07,6.78705650659472e-06,4.87949656908074
MIR559,1.28060424712798,-2.44121266800915,4.94195484846707,9.26490050993035e-07,6.82023867282154e-06,4.87469601789705
AC093895.2,1.59391108869568,-4.08301874358696,4.9413932358498,9.29090491793147e-07,6.83754096456219e-06,4.87201131127202
AC084864.1,1.05288698440597,-4.71709118571739,4.94052585871412,9.33120553565635e-07,6.86535225682975e-06,4.86786550906844
RPS19P1,1.29858384768869,-0.637879453913043,4.93937596979772,9.38489236479554e-07,6.90113858419592e-06,4.86237044616061
SERPINA1,1.39236467613128,7.6095176701373,4.93848369585475,9.4267566200912e-07,6.93005985666516e-06,4.85810730110601
CREG2,1.53467736751764,-0.459952037877574,4.9355046901797,9.5678358321857e-07,7.0281061085334e-06,4.84387935315501
AC007991.2,1.43811409377763,-4.44647794908238,4.93349820637456,9.66400374758581e-07,7.09112805170655e-06,4.83430081563024
DIRC1,1.24256774875248,-4.51796815383638,4.93075364763483,9.797057216602e-07,7.17816536452842e-06,4.82120482581678
AC092484.1,1.20100216410601,-5.20254871350229,4.92683304797402,9.99019204900586e-07,7.31085836393331e-06,4.80250917015186
AC073288.2,1.00462040020684,-4.06085997688787,4.9236330695713,1.01505440772825e-06,7.41728802013312e-06,4.78726027222823
FAM72B,1.23234656080567,-0.295721662140732,4.92358281204987,1.01530821860378e-06,7.41815161855914e-06,4.78702085415842
CCDC162P,1.30630061018768,0.651675666200687,4.91516197341067,1.05871048012546e-06,7.71156874556691e-06,4.74693808928091
LILRB4,1.09963312459329,3.1762436758833,4.90882585667158,1.09254147011842e-06,7.94423766393602e-06,4.71682128835849
MOV10L1,1.01443868325271,-1.40395222388719,4.9060029679947,1.10794735475174e-06,8.04983801383453e-06,4.70341538234113
RNF183,1.29580447158762,1.28779298142563,4.90467684991023,1.11525672139437e-06,8.09649142244027e-06,4.69712016289732
LINC01748,1.90399823800968,-0.895360809488558,4.90180489719814,1.13124617823578e-06,8.20059770955682e-06,4.68349222709719
AC011944.1,1.08373979333418,-3.05233727660183,4.90104170652564,1.13553222766857e-06,8.2262165817659e-06,4.67987201942374
HOXC11,2.45547321399988,-0.716010003943936,4.90085374945856,1.13659018699555e-06,8.23279039567232e-06,4.67898052380476
AC096656.1,1.44317154172792,-4.45946184920561,4.899260224585,1.14559795989526e-06,8.2927016645146e-06,4.67142360597859
AC083906.3,1.19731333254889,-4.51182897940503,4.89596767296952,1.16442835186218e-06,8.41771196208061e-06,4.6558168196299
FBXW12,1.09767693258567,-3.11531187873684,4.89546074163816,1.16735390914545e-06,8.43663082197546e-06,4.65341483308028
IFITM3P4,1.26742154187229,-2.17879823871773,4.8950682561626,1.16962385110766e-06,8.4508027128578e-06,4.65155528560787
AC120036.1,1.28955203535104,-4.85495130795195,4.89485322758799,1.1708692732786e-06,8.45868378047458e-06,4.65053656673709
KRT18P27,1.04290640011675,-3.96555691597254,4.89414572073094,1.17497610389032e-06,8.48387036333742e-06,4.64718498284753
NUP210,1.00868457088272,6.0921955893135,4.89288938396425,1.18230293958585e-06,8.53014535002695e-06,4.64123462558538
AC083967.1,1.18329697320733,-5.15750462532037,4.89271417012009,1.183328262131e-06,8.53628848552563e-06,4.64040487940259
AC124944.1,1.00574292323528,-1.56788329166465,4.88914100714683,1.20442572679704e-06,8.67818009842763e-06,4.62348987229242
KPNA2P1,1.01208678007361,-4.51381063951831,4.88862762789511,1.2074865596976e-06,8.6956520582831e-06,4.62106054568992
AL353705.4,1.13664834942861,-4.54051151103547,4.88801781752424,1.21113206850823e-06,8.71846123809655e-06,4.61817521779258
ADAMDEC1,1.35914780368138,3.43563901643936,4.88724492926838,1.21576771638675e-06,8.74722642038584e-06,4.61451877373564
AC090954.1,1.12309297724818,-4.6604358617849,4.88677382917173,1.21860167448515e-06,8.76531017700754e-06,4.61229032268145
OR52K3P,1.29976991807935,-3.37344763322769,4.88668415839837,1.21914182029664e-06,8.7680423223044e-06,4.61186617486577
ATP6V0D2,1.20777091618559,-0.33946860914119,4.88346704780147,1.23867394088602e-06,8.89448223667597e-06,4.59665393409583
AL590483.3,1.48167934772716,-4.1148097169016,4.88339969664017,1.23908605690809e-06,8.89627354720243e-06,4.59633556268851
AL022324.3,1.18502086219061,-4.72981335366133,4.88190900248618,1.2482413862115e-06,8.95495312419173e-06,4.58929006095367
TMPRSS5,1.28507539875233,-0.46592251512357,4.88096753265977,1.25405711706773e-06,8.99195778946244e-06,4.58484141984264
KAAG1,1.29112853154689,-4.37008506805492,4.87965814742596,1.26218899391773e-06,9.04789344984668e-06,4.57865565222545
GCM1,1.33233434187353,-3.79562832150046,4.87860860137841,1.26874381502214e-06,9.08773480390729e-06,4.57369854540396
LINC02266,1.31607497026384,-4.55494237644165,4.87585100514871,1.286122755567e-06,9.20498352731449e-06,4.56067896448227
RUFY4,1.11607233707807,-1.63691654351487,4.86951873367324,1.32690244534272e-06,9.47948396656476e-06,4.53080846535049
SHISA2,1.15130582956353,1.47724536331808,4.86482872993877,1.35790605813872e-06,9.68812487984317e-06,4.50870854333704
HOXC10,2.61844637905431,-1.05992805959954,4.86463271771632,1.3592168880127e-06,9.69514445616255e-06,4.50778534669882
AC009093.1,1.11499231284207,-1.68961723579977,4.86060304309248,1.38643700817747e-06,9.87642252699489e-06,4.48881381654259
AC008750.2,1.03885164046147,-4.60271104599542,4.85892593223945,1.39791984466586e-06,9.95044584903683e-06,4.48092244106664
AC034213.1,1.19698948279778,-4.61190276199085,4.85704056689654,1.41093794284955e-06,1.00300559896226e-05,4.47205423743809
AC073257.2,1.04181993583642,-4.33756988456522,4.85603140537778,1.41795391827131e-06,1.00720765662142e-05,4.46730877819965
NECTIN4,1.07191800154621,3.69210667887185,4.84996969483345,1.46080912987298e-06,1.0346529942702e-05,4.43882397902455
CPHL1P,1.39741300014088,-3.66964969614416,4.84590519772618,1.49024019856896e-06,1.05444615343764e-05,4.41974323442772
LINC00941,1.62104128604808,-0.850802263627002,4.84492338389645,1.49743469762347e-06,1.05912570524397e-05,4.41513639115003
AC055717.2,2.12857979871301,-3.77185185901545,4.84425882799951,1.50232337733005e-06,1.06230868937385e-05,4.41201867985628
MC2R,1.12261195679452,-5.02426169771167,4.84401622180908,1.50411189096153e-06,1.0634358825768e-05,4.41088061311854
DNAH5,1.10016159179165,0.607192169141876,4.84184152181433,1.52023580634719e-06,1.07386410213302e-05,4.40068149738219
IGLVIVOR22.1,1.17488442862593,-4.84129441967963,4.83867879039602,1.54398271183417e-06,1.08965334740348e-05,4.38585636264358
NEURL3,1.22355050438198,0.471517946040046,4.83683122823837,1.55801972744366e-06,1.09913438659269e-05,4.37720026110367
SLC38A5,1.56912238052375,4.47805188035469,4.83148084202685,1.59936646046203e-06,1.12699495690506e-05,4.35215058468241
CHST13,1.42761782948802,0.25059117523341,4.82873041520098,1.62103037700661e-06,1.1409375430495e-05,4.33928373962729
AC116049.1,1.45117015181968,-4.63424874090389,4.82644772645273,1.63922442547685e-06,1.15285302753577e-05,4.3286103060445
AC136475.7,1.22779064749271,-3.71015687342105,4.82630452208251,1.64037235875639e-06,1.15351203602701e-05,4.32794086816164
GRAMD2A,1.18284024366838,1.64497315422609,4.82569105942777,1.64529867147246e-06,1.15667880252167e-05,4.32507332560091
AC078883.3,1.00753984770207,-3.84554922965675,4.82445422651713,1.65527420508116e-06,1.16264572552862e-05,4.31929297937845
OBP2B,1.65910046580624,-4.25713986649313,4.82092885941372,1.68402822257943e-06,1.18102222892655e-05,4.30282486181217
AC021028.1,1.06209330950383,-2.8062818112357,4.8190247589543,1.69975806770175e-06,1.19083217001341e-05,4.29393494586167
EFNA2,1.46797647069428,2.14697727256293,4.81797937963586,1.70845403424661e-06,1.19661792038825e-05,4.28905566620442
LINC02100,1.01466864410636,-3.62091755283753,4.81577840207173,1.72690305580464e-06,1.20845653322972e-05,4.27878594390326
TOMM40P1,1.29775022455611,-3.51418644822654,4.81447617643955,1.73790871263501e-06,1.21553602349836e-05,4.2727118770243
IFNL3,1.07250927183617,-5.47149430978833,4.80964554145544,1.77932724083015e-06,1.24196405611543e-05,4.25019359589835
GFY,1.42413380952383,-4.66469199941648,4.80923898072679,1.7828561732888e-06,1.24391720205725e-05,4.24829936771955
SOX14,2.19451226638244,-2.19501018145423,4.78964626445863,1.96113953471422e-06,1.36145061459232e-05,4.157193937239
CYP19A1,1.09907614027855,-1.44036028480984,4.78943167219465,1.96318410445116e-06,1.36253956486458e-05,4.15619804397627
CYP26A1,1.40498368797486,-3.27997985696796,4.78200566093031,2.03521420250182e-06,1.40924219275651e-05,4.12176102361874
LINC02313,1.18181626068045,-0.748651235068535,4.78070342930676,2.0481047736767e-06,1.41745021632605e-05,4.11572734338096
AL713899.1,1.00596434762256,-5.2701331708238,4.77987330652472,2.05636298069022e-06,1.42280548044088e-05,4.11188191710261
AC099066.2,1.10068368371705,-3.43265368745995,4.77795276797877,2.07559182107601e-06,1.43502078945459e-05,4.1029877228894
AC148476.1,1.24548853232873,-2.76737388052632,4.77625452074912,2.09273905781285e-06,1.44577949686843e-05,4.09512580618263
IFITM3P1,1.03732702767036,-2.48383299216934,4.77538051605696,2.10161694057221e-06,1.45117963091272e-05,4.09108069631138
AC018629.1,1.60068957891327,1.2461303973032,4.77315616775039,2.12437497591888e-06,1.46596882800761e-05,4.08078903120486
UNC5CL,1.06102606168563,3.75143268916362,4.77081113922747,2.14862441045726e-06,1.48176789975993e-05,4.06994392751967
AL117327.1,1.09455819849471,-3.35372778386728,4.76976328402639,2.15954593311973e-06,1.48817392984734e-05,4.06509952406792
AL355312.4,1.33703183586055,-0.388042139709382,4.76563464388012,2.2030997227995e-06,1.51627707736905e-05,4.04602198450542
SERPINB5,1.67046692646719,5.11442578395309,4.76146282011495,2.24796674691533e-06,1.54540650103738e-05,4.02676083033828
SATB2.AS1,2.1582068271027,0.184536337368421,4.75939611244257,2.27051801143279e-06,1.55993644108282e-05,4.01722484936632
IGHG1,1.693983513157,9.29525371624714,4.75460795964858,2.32360397433992e-06,1.59519918886058e-05,3.99514696834111
AL049794.1,1.019487439741,-2.82898828042334,4.75242924936349,2.34815249865316e-06,1.61063708193923e-05,3.98510805174563
AP000697.1,1.20842903739366,-3.03334660394737,4.74842139322311,2.39396381627517e-06,1.64020857987186e-05,3.96665232801665
SLC6A14,1.83272730930894,3.09420977851259,4.74510657561664,2.43250172528982e-06,1.66369490889992e-05,3.9513991391127
