,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZSCAN18,-1.14065397928435,2.55970436937529,-5.32288997141688,1.29814124355215e-07,1.0980797296023e-06,6.76186470291279
LILRB5,-1.17253560551716,1.2759298200389,-5.32261483263072,1.3000451738291e-07,1.09935019762806e-06,6.76045418194608
CNTN4,-1.15690608552846,1.25994073792449,-5.32256782758563,1.30037071412274e-07,1.0994554986697e-06,6.76021321365969
SOX21,-2.82718387195643,-2.65263979416476,-5.32198945883772,1.30438276282761e-07,1.10223742612735e-06,6.75724840734109
RPRM,-1.79993387995123,-2.41364249436613,-5.31987180325997,1.31917520971022e-07,1.1136330929943e-06,6.74639555839092
LHFPL4,-1.75702071675283,-2.94364753403433,-5.31646817506515,1.34329177524847e-07,1.13259355090512e-06,6.72896066258349
MAPT,-1.46081999731708,0.385161866386728,-5.31539005952938,1.35101951303869e-07,1.13858262350772e-06,6.72344025641154
PSCA,-3.28984355148852,1.33016481636156,-5.31174819203362,1.37744360271727e-07,1.15853110642198e-06,6.70480011746704
ZNF677,-1.07393884931372,0.671910869196224,-5.311261705265,1.38101107046625e-07,1.16135302120467e-06,6.7023110429693
CCKAR,-1.96576077466107,-4.33945529229863,-5.30835899097457,1.40248383666888e-07,1.17814242737835e-06,6.68746395536441
CNGA3,-1.56560540905031,-2.65778764521053,-5.30594713097956,1.42057126217612e-07,1.19223791905359e-06,6.67513332399563
IGLV1.50,-1.72867175971926,-2.41509546538215,-5.30277262925578,1.44472282513773e-07,1.21120654385206e-06,6.65891169431895
SCGN,-2.05371349844201,-2.12500912391796,-5.3025760090539,1.44623172033953e-07,1.21228573094208e-06,6.657907268959
AC009159.3,-1.05317224478662,-3.46912214828375,-5.29444109012063,1.5100165085491e-07,1.26123678932791e-06,6.61638101205689
ZNF662,-1.31605502296714,0.459301011289474,-5.29442271983873,1.51016358594177e-07,1.26123678932791e-06,6.61628730506672
ADAM33,-1.50306462959557,1.36089505226087,-5.29410446688909,1.512713808132e-07,1.26317376695847e-06,6.61466394200205
ADAMTSL4.AS1,-1.29205758986737,-1.1192673077151,-5.29046859497458,1.54214645946787e-07,1.2865726144081e-06,6.59612436998017
GUCA2B,-2.27405719236233,-2.51398276194737,-5.2888047110346,1.5558000313811e-07,1.29736976240874e-06,6.58764408965915
MEIS1.AS2,-1.2109897049032,-4.55038152348856,-5.28302888707145,1.60411025836573e-07,1.33485937093659e-06,6.55822598935256
SYT16,-1.66817820458468,-3.40334537274714,-5.28085427953964,1.62267306250384e-07,1.34922625651638e-06,6.5471578364687
TCF21,-1.05091720403157,1.89318705803352,-5.28001366621381,1.62990429198093e-07,1.3544153030978e-06,6.54288049172755
AC008268.1,-1.23171951913132,-5.68584778616819,-5.27922395369295,1.63672608505639e-07,1.35967091771201e-06,6.53886273052187
SALL2,-1.26868480140138,0.990270696701716,-5.27882991071603,1.64014029024851e-07,1.36209342810723e-06,6.53685819839737
AP001363.2,-1.03360520517071,-4.19243500395767,-5.27745413368158,1.65211495158143e-07,1.37120526975336e-06,6.52986059706972
ZNF135,-1.06665396030379,-0.149895309095995,-5.27564974164722,1.66794866774899e-07,1.38308751337979e-06,6.52068552885567
ZNF829,-1.14377152679783,0.00750720809382151,-5.27327059954631,1.68905067354881e-07,1.39952471731181e-06,6.50859243971183
GALNT16,-1.5727621868306,0.154455628009153,-5.27237862576796,1.69702856448853e-07,1.40528353269796e-06,6.5040598896424
PRELP,-1.76772889569269,3.61989732059268,-5.27201797519629,1.7002646051467e-07,1.40753704523231e-06,6.50222745390791
NFASC,-1.17124827347023,3.46632284138444,-5.27185447539336,1.70173362209283e-07,1.40853995854067e-06,6.50139676366679
PTX3,-1.11271466430366,-0.887413674861556,-5.27054222920404,1.71356853092294e-07,1.417263432615e-06,6.4947305356017
RUNDC3B,-1.03200326610677,0.263254781329519,-5.2693070772463,1.72478094233884e-07,1.42589016990966e-06,6.4884573696283
B3GAT1,-1.29277948700812,-0.804822282635561,-5.26622954704082,1.7530279705606e-07,1.44858535805729e-06,6.47283301966103
PLA2G2C,-1.20945272416312,-4.26590216117849,-5.26395024684555,1.77423671231287e-07,1.46566798036478e-06,6.46126673357481
SPARCL1,-1.23869777052835,6.3680655617849,-5.2610084444896,1.80197757562638e-07,1.48611525179259e-06,6.44634553198713
P3H2,-1.1275576083467,3.1640969654119,-5.26061301995066,1.80573825794864e-07,1.48876777236209e-06,6.4443404843772
CLMP,-1.15974791966065,3.36122605163844,-5.25842771854037,1.82665901102399e-07,1.50420226750914e-06,6.43326220158369
MFAP5,-1.69079428172107,2.50359264563272,-5.25774849743213,1.83320913983557e-07,1.50936886803111e-06,6.42981980201357
SOWAHCP5,-1.05591042409371,-5.69872780465675,-5.25601166084058,1.85006208468316e-07,1.52209906320315e-06,6.42101913845009
AL158847.1,-1.23726042365316,-4.49328086505034,-5.2531111061057,1.87854188912906e-07,1.5436726055576e-06,6.40632792356777
SLC6A15,-1.81618672126689,-3.7452473947849,-5.25147967829081,1.89474651553533e-07,1.55605346347154e-06,6.39806813943118
IGKV1OR2.9,-1.47401355370762,-4.86657525036613,-5.25108100276708,1.89872700685016e-07,1.55866302644673e-06,6.39605004433933
NEUROD1,-2.03960173766791,-3.61882140048284,-5.25107580054009,1.89877900086197e-07,1.55866302644673e-06,6.39602371162213
ADGRG2,-1.36221654161416,-0.143433769479405,-5.24966687366152,1.91291148024117e-07,1.56979284938921e-06,6.38889288395775
IGLV8OR8.1,-1.28023160234183,-5.28894036578947,-5.24737079367348,1.93616119833949e-07,1.58672964853429e-06,6.377275866387
CPA2,-2.21346771023678,-2.17130027723455,-5.24689766220318,1.94098593087255e-07,1.59020709240674e-06,6.37488265030356
KHDRBS2,-1.43174376972422,-4.30710983628146,-5.24469223301778,1.96362969642477e-07,1.60827682309004e-06,6.36372971642278
SPART,-1.04873399955945,3.35448455152174,-5.24409084629131,1.96984855132544e-07,1.6131287096084e-06,6.36068924610739
TMPRSS15,-2.34462529225496,-3.93024105028604,-5.24337365614431,1.97728984526747e-07,1.61878213779256e-06,6.3570637287506
AC087521.1,-1.05175735197891,-2.83785608495915,-5.24299611972321,1.98121794729116e-07,1.62122554798159e-06,6.3551554053777
ZNF331,-1.06588897092885,2.91496284861213,-5.23785333145206,2.03548470402627e-07,1.66438684237878e-06,6.32917313673767
RBMS3,-1.17344458929177,2.25502508978146,-5.23752795276553,2.03896608260419e-07,1.66620623616835e-06,6.32753007174076
GRIK2,-1.31081167774679,-2.00332585897254,-5.23750303412698,2.03923293626674e-07,1.66620623616835e-06,6.32740424402375
CRNN,-2.09112630458025,-5.50149329496567,-5.23667651388232,2.04810332516513e-07,1.67270436568474e-06,6.32323101367379
FRMPD4,-1.30700795528486,-4.57773878353547,-5.23523242196946,2.06369134927039e-07,1.68518361224759e-06,6.3159410512152
LIMS2,-1.0579079342978,4.01791126052632,-5.23410311380459,2.07596145736528e-07,1.69444429056251e-06,6.31024147318646
SPEG,-1.59942586501601,2.34382184645606,-5.2334983481591,2.08256133692424e-07,1.69957762344183e-06,6.30718971724059
GLI3,-1.23017670398605,2.19263974306522,-5.23213450030613,2.09751981171603e-07,1.71076418284832e-06,6.30030871164786
AC087392.2,-1.24983680838363,-4.70747560103547,-5.22965506760552,2.12498069684939e-07,1.73212845326643e-06,6.28780357264226
SFTPD,-1.45211679740216,-3.10660440081236,-5.22666068608072,2.15860902998392e-07,1.75790556202802e-06,6.27270868477695
EML1,-1.06392186062395,3.2089963455492,-5.2249070588881,2.1785416770751e-07,1.77340879636289e-06,6.26387229659461
AC116337.3,-1.1341925003785,-5.13164930813501,-5.21910867547267,2.24572566940976e-07,1.82480983063181e-06,6.23467453179586
ABCC8,-1.5383420723105,-2.05850029241991,-5.21908343608206,2.24602244808727e-07,1.82480983063181e-06,6.23454750538609
NUDT10,-1.38061582565987,-2.29179088552403,-5.21901974881896,2.24677148681523e-07,1.82514728161828e-06,6.2342269786442
ATP13A4,-1.73963150103043,-0.203819249898169,-5.21633928781862,2.27851709705907e-07,1.84928761869188e-06,6.22074002346706
MTND6P3,-2.03141000994153,-2.65509905740732,-5.21526464225305,2.29136603201607e-07,1.85916429492834e-06,6.21533468560173
AC009509.2,-1.46483510144798,-1.42532450783295,-5.2128117422834,2.32095724105551e-07,1.88177818410215e-06,6.20300081331526
RADIL,-1.29026182601128,-0.75127892059611,-5.21110432802653,2.34177305512831e-07,1.89781119055035e-06,6.19441867104493
AC009078.2,-1.00936801135592,-4.28264407243707,-5.20758801336148,2.38521266691621e-07,1.93191208493658e-06,6.17675259822607
AP001094.3,-1.0303404605819,-5.63639803604119,-5.20623282715971,2.40216160602184e-07,1.94502189550503e-06,6.16994709220879
SOX6,-1.17240630135224,1.63614316489703,-5.20088977248312,2.47012850598789e-07,1.99629020780279e-06,6.14313143111818
CIDEC,-1.72119141127399,0.353218085387872,-5.20088233824345,2.47022435806002e-07,1.99629020780279e-06,6.14309413826731
NPR3,-1.53810252881146,0.478202470419908,-5.19998231663488,2.48185526283296e-07,2.00450492617615e-06,6.13857967256312
AL109761.1,-1.08165675864316,-4.70011401281465,-5.19726482203383,2.51729568513093e-07,2.03043043058894e-06,6.12495330386146
AC092127.2,-1.17002888669508,-4.54886188755492,-5.19533320565289,2.54278425279091e-07,2.05038456002357e-06,6.11527164483862
MLNR,-1.55547925256153,-4.45104089770023,-5.19214126679886,2.58545158839213e-07,2.08294704120058e-06,6.09928040311699
LURAP1,-1.0148493136503,-1.43456964202769,-5.1909560912004,2.60146977756106e-07,2.09523471482406e-06,6.09334516312305
RIMS3,-1.01396109112019,2.04859246757551,-5.18888275914188,2.62972301555657e-07,2.11705475913846e-06,6.08296518788955
FGF14.AS2,-1.2473832885992,-1.99349315444966,-5.1855631862209,2.67557797467624e-07,2.15270281442949e-06,6.06635412158989
CA10,-1.35304640367545,-4.05854599406178,-5.18369506640284,2.70172245116678e-07,2.17214037140331e-06,6.05701048738576
SCHIP1,-1.09488758122078,-1.11942468107551,-5.18361741333088,2.70281454506655e-07,2.17261830631314e-06,6.05662216437868
AC008040.1,-1.21012304942959,-3.95960004497712,-5.17937974235993,2.7630641046119e-07,2.21852313246454e-06,6.03543895649987
FGF2,-1.18850333110463,1.63395547738215,-5.17287339129126,2.85810529227618e-07,2.28945619450858e-06,6.00294680843681
DCN,-1.11474829023509,7.38992229633867,-5.16673995701003,2.9505898560819e-07,2.35904856275983e-06,5.97235214243216
MT.TA,-1.10778750919266,-5.30738875778032,-5.16610541330989,2.96032158060545e-07,2.36648332141501e-06,5.96918887356569
IGKV1OR2.3,-1.55894948614552,-4.30014503868421,-5.16504781939668,2.97661048031925e-07,2.3784618001616e-06,5.96391746572992
OMD,-2.12600306549459,-0.53590911891762,-5.16313551928056,3.00628379793603e-07,2.4000684911416e-06,5.95438848852049
AC016813.1,-1.04520168983567,-5.63660478418764,-5.16082503305213,3.04251760844966e-07,2.42828689032765e-06,5.94287978043015
AC084880.3,-1.04749520123182,-5.56131394782609,-5.15963145390015,3.06140081431277e-07,2.44228876223508e-06,5.93693636972494
IGKV2OR22.3,-1.719552048255,-3.85894180759725,-5.15484639289749,3.13824813719369e-07,2.50067718333055e-06,5.91312220969545
AP003548.1,-1.07960569703082,-4.8733827316087,-5.15255978955909,3.17562620280973e-07,2.52898769893241e-06,5.90174964488772
TTLL7,-1.42531334128047,1.40719349991419,-5.15183730578423,3.18752556733211e-07,2.53772504956666e-06,5.89815731352248
AL158055.1,-1.10759508256448,-5.36740642157208,-5.14974378001751,3.22225012015657e-07,2.56350502286492e-06,5.88775056823246
TIAM1,-1.12076117816689,2.0303022473341,-5.14683144276097,3.2711650256876e-07,2.59826272262537e-06,5.87328019695948
EFCAB1,-1.14003671157332,-3.35826542397025,-5.14615550219373,3.28262021013085e-07,2.60622604722175e-06,5.86992278919528
DCAF12L2,-1.39957722634569,-4.45697151810069,-5.14497709027166,3.30268362120922e-07,2.62101393879916e-06,5.86407059028436
AC117489.1,-1.23626906983086,-2.41310415042334,-5.1391213979558,3.404153122548e-07,2.69762612341007e-06,5.83500890659051
ZNF354C,-1.06042132457724,0.55877409423238,-5.13528266684049,3.47230085368603e-07,2.74923994198549e-06,5.81597426243068
ADCY2,-1.32807576024116,0.252907320875172,-5.13016055331268,3.56528927360677e-07,2.81919180020127e-06,5.79059671681072
AC105074.1,-1.68483224480946,-3.62980048987185,-5.12956684065096,3.57622216157007e-07,2.82620244367974e-06,5.78765670515085
SNAP25,-1.77870332774251,-1.15850707867277,-5.12598320446523,3.64290435152632e-07,2.87557589127915e-06,5.76991766292499
LINC01055,-1.28042672768465,-3.81272857449428,-5.12058302891556,3.74566335701322e-07,2.95115323122786e-06,5.74320877365427
FGF10.AS1,-1.16645410306561,-4.88570524683753,-5.11426201970613,3.86950634604898e-07,3.04171672315534e-06,5.71197917783746
ZNF793,-1.2944864147517,0.681532475359725,-5.11411281794993,3.8724768417515e-07,3.04361432475353e-06,5.71124247002068
EDIL3.DT,-1.05173713331096,-2.632247524,-5.11316698520533,3.89135900878828e-07,3.05669798916667e-06,5.70657273859663
MAP1B,-1.30027029715051,4.35054408467963,-5.11307061874886,3.8932878122269e-07,3.05777393580916e-06,5.70609700724751
DDR2,-1.16712957768736,4.47769966191075,-5.11140161849065,3.92684032192773e-07,3.08191320717229e-06,5.69785900932696
ITM2A,-1.07680951172576,2.94357899487757,-5.10745701089592,4.00725484947662e-07,3.14096881616686e-06,5.67839893614456
FMO6P,-1.3843619596624,-4.65199689236842,-5.10631886826737,4.03075130870691e-07,3.15893312551547e-06,5.67278672676277
GPR52,-1.12491145300255,-4.90099432894737,-5.1020908044926,4.119209573906e-07,3.22410085353161e-06,5.65194835686111
LRRTM1,-1.83772555061878,-2.78863310956407,-5.09905403949585,4.18389855214595e-07,3.27098815479735e-06,5.63699143646216
AC024337.2,-1.24768561634057,-3.90399359413616,-5.09659947734676,4.23690195342097e-07,3.30911541257119e-06,5.62490815889541
IGKV3OR22.2,-1.29150852636224,-5.58597089038902,-5.09382807661274,4.29752716044621e-07,3.35167899672901e-06,5.61127174140434
PGM5P4.AS1,-1.28317155393478,-4.63897984918764,-5.09346890669161,4.30544520689265e-07,3.35737561435691e-06,5.60950499095506
ARHGEF25,-1.00153890966036,2.3905286509119,-5.091051078613,4.35911528334478e-07,3.397774126016e-06,5.59761479209881
PCA3,-1.5663953681309,-3.88857429693364,-5.08934172043204,4.39744851304506e-07,3.42277567128219e-06,5.58921185856338
SVEP1,-1.08471611788109,3.27728316105263,-5.08545661582185,4.48578938252964e-07,3.48756574665897e-06,5.57012318989739
NEXN,-1.32146798693241,3.35508278644165,-5.08462372501267,4.50494993813298e-07,3.50146705792502e-06,5.56603273888475
CUX2,-1.43452877619102,-3.08050932640732,-5.08372580898879,4.52569497264103e-07,3.51659165405031e-06,5.56162364653381
RERG,-1.30166748827619,1.64475149486957,-5.0802223414752,4.6075237052698e-07,3.57611053015087e-06,5.54442737147535
IL6R.AS1,-1.11585253518397,-3.30171745242563,-5.07848405681049,4.64865275102466e-07,3.60700896889337e-06,5.5358993936566
AC009102.2,-1.38075579168259,-4.39711628101407,-5.07603639114618,4.70716816536886e-07,3.64930634734018e-06,5.52389587504319
RN7SL2,-1.47099243426585,5.05435535957666,-5.07583207582821,4.71208470775065e-07,3.65208265680065e-06,5.52289414547864
MTRNR2L8,-1.65188464633765,0.580618771819222,-5.07225483749855,4.79897377751837e-07,3.71626604504272e-06,5.50536160159603
CYP2C18,-1.74089265943457,1.61667392826304,-5.07106858349916,4.82812746763578e-07,3.73672607672759e-06,5.49955017767594
RORB.AS1,-1.05281975097328,-5.40995898844394,-5.07010658953068,4.85189525701138e-07,3.75299690400562e-06,5.49483833797179
CCR10,-1.06352276328281,-0.42642201681373,-5.06734000843766,4.92088030247698e-07,3.80366800655707e-06,5.48129233961382
NDST4,-1.50385093875339,-4.5147660566659,-5.06631470894522,4.94668614973113e-07,3.82253459959797e-06,5.47627394054296
KCNH1,-1.06973454243605,-2.73251492645309,-5.06507868741459,4.97796950534211e-07,3.84507897323382e-06,5.47022542059912
AL157895.2,-1.35902489956726,-2.65328130392448,-5.06066565321634,5.09122901637724e-07,3.92812485612574e-06,5.44864141637444
MIR100HG,-1.34480741355006,2.07191152036739,-5.05922230854887,5.1288093836951e-07,3.95433083226957e-06,5.4415859148073
KIRREL3,-1.21467184265,-1.62366056883627,-5.05904430067768,5.13346269446505e-07,3.95624548504672e-06,5.44071589039694
NUTM2A,-1.00324812684752,-2.15072019941419,-5.05880745860655,5.13966031557196e-07,3.96046380614551e-06,5.43955835496788
PCDHGB4,-1.24058889463457,-1.60842792158581,-5.05744693014699,5.17540252170883e-07,3.98632081291177e-06,5.43290993539564
DCHS2,-1.89674225378455,-0.847360278922654,-5.05547385362789,5.22766375596067e-07,4.02317530789741e-06,5.42327120678664
IGKV1OR1.1,-1.23010573884494,-4.99128826947368,-5.05293368865562,5.29569654485953e-07,4.07095042194086e-06,5.41086740137231
KLRF1,-1.13234247939563,-2.75901373589245,-5.04962191438416,5.38568049327064e-07,4.13431290637807e-06,5.39470460174697
CETN4P,-1.00260072376531,-4.50752470434783,-5.04948008272114,5.38956698294766e-07,4.1367157750817e-06,5.39401262894955
SVOP,-1.41481083738078,-2.93367860443021,-5.04867646120134,5.41163913242693e-07,4.15190913659828e-06,5.39009224105406
ZNF300P1,-1.1875107447248,-1.55161669470481,-5.04748220680138,5.44460169940315e-07,4.17430879250941e-06,5.38426727646533
SLC17A8,-1.5702467834569,-4.45907608489703,-5.04690223013099,5.46067948243362e-07,4.18484813591621e-06,5.38143891456133
STUM,-1.76945153416015,-0.0842228691902746,-5.04631736553852,5.47693919672161e-07,4.19612255728657e-06,5.37858702622893
AC027612.2,-1.13493386693355,-5.81524859107552,-5.04587876437623,5.48916333881064e-07,4.20431016407013e-06,5.37644854507049
AC138819.1,-1.01642706914486,-5.26993262322654,-5.04132738533549,5.61757912905433e-07,4.29304863020297e-06,5.35426780299588
MRVI1,-1.05535905434468,4.57620335755149,-5.04063232822518,5.63744356760829e-07,4.30642424483709e-06,5.35088216557671
AC090950.1,-1.23775001024728,-4.26711465930206,-5.04047509921275,5.64194650545965e-07,4.30926217170947e-06,5.35011636090726
PTGER3,-1.289330023218,1.6740923309595,-5.03907987463034,5.68205730427678e-07,4.33808101978529e-06,5.34332172247128
BTNL2,-1.07672814507687,-5.29308168813501,-5.03844733342401,5.70033259353043e-07,4.35021196041784e-06,5.34024187910021
FOSB,-1.45354418336819,4.4887988797254,-5.03474465592778,5.80845384644849e-07,4.42778234329617e-06,5.32222085722346
FLG.AS1,-1.28916873256475,-2.48616174792906,-5.03235784348635,5.87919763259656e-07,4.47796566654879e-06,5.3106108078536
PTPRS,-1.16390086931032,3.95506922414188,-5.03088786224513,5.92318028112179e-07,4.50895400801609e-06,5.30346303794266
SPATA4,-1.16951413315655,-4.98239100578375,-5.02937037721835,5.96891749550157e-07,4.54124276556486e-06,5.29608634806607
CYP4F22,-1.27839835136414,-2.37017580713501,-5.02629684075002,6.06260143052935e-07,4.60547201726115e-06,5.28115192535731
CNGA1,-1.02202902488911,0.910370154652174,-5.02338935293492,6.15252977651109e-07,4.66665672065281e-06,5.26703226797302
FAM205C,-1.0667356251989,-5.20970598235698,-5.02143835626797,6.21359455703521e-07,4.7090557613557e-06,5.25756194893205
ACKR4,-1.59536609690959,0.0939201708913043,-5.02120410718337,6.22096561095009e-07,4.71398883473144e-06,5.25642511555398
SLC35F1,-1.14212518125729,-0.855664793298741,-5.01918762362524,6.2847678624106e-07,4.75969784318122e-06,5.2466409963638
AL355377.1,-1.0593784011192,-4.98423435686499,-5.01740917664207,6.34156246213638e-07,4.80204567169527e-06,5.23801492533473
PACRG,-1.2355642083324,-1.84740192818192,-5.01673554568659,6.36320395015289e-07,4.81603510577579e-06,5.23474834011257
AC023511.1,-1.02543335480737,-5.81987167498055,-5.0154779374821,6.4037976185128e-07,4.84380736750875e-06,5.22865102806597
AC079313.2,-1.22620933523843,-4.59662494474828,-5.01405052491308,6.45017524591421e-07,4.87515822318542e-06,5.221732194924
SEMA6A,-1.10987588675476,4.21652799842105,-5.0132273582125,6.47706774121711e-07,4.89313839925234e-06,5.21774305617072
LINC01550,-1.35574848976078,-1.28711517078146,-5.01284756272846,6.48951195356802e-07,4.90141449245211e-06,5.2159027420214
LINC01695,-1.18310508715234,-4.6121324824714,-5.01219415544441,6.51097524198293e-07,4.91241742650955e-06,5.21273693895732
VXN,-1.4112134271513,-2.88295727698753,-5.01217611091568,6.51156894454598e-07,4.91241742650955e-06,5.21264951750619
SLC8A1.AS1,-1.47193144497824,-2.69960716057437,-5.01185306195215,6.52220677530643e-07,4.91840754963994e-06,5.21108447235909
TMEM196,-1.12496280169389,-5.43321635898627,-5.01171344579026,6.52680945170707e-07,4.92119993053651e-06,5.21040811644458
MTND6P22,-1.67415076481727,-3.12340739647826,-5.00872624240532,6.62604210612547e-07,4.99120469624752e-06,5.19594118278039
AC073862.3,-1.35318977472112,-4.87925048796339,-5.00787451495406,6.65460164991846e-07,5.01133742588861e-06,5.1918177847865
SHBG,-1.04249202951922,-2.40208098003433,-5.00760633952681,6.66361849634389e-07,5.01743686202545e-06,5.19051962619185
ZBTB20,-1.63470660223416,1.24289584267391,-5.00189400253897,6.85850905293519e-07,5.15353967097527e-06,5.16288346591019
FOXF2,-1.14992846572334,2.77926972075515,-5.00085322589698,6.89460533878851e-07,5.17995108523404e-06,5.15785141870719
AC106882.1,-1.30122118315239,-3.61178395399314,-4.99882927717049,6.96532578551867e-07,5.22949202249751e-06,5.14806866711996
PDE1B,-1.03803886923716,0.981226533505835,-4.9974623242915,7.01348518277908e-07,5.26203802568041e-06,5.1414636189183
GSTA2,-2.06393152079358,-2.75227711008352,-4.9951824928817,7.09452223236011e-07,5.31627474310092e-06,5.13045138180749
AC012409.1,-1.28481150044699,-4.85128723419908,-4.9923281343548,7.19725559535713e-07,5.38735315160885e-06,5.11667070375402
GRIK5,-1.34070900991359,0.0159888960892448,-4.99160818113102,7.2233938434714e-07,5.40543885988053e-06,5.11319598586335
AL139807.1,-1.26722338777766,-3.78905616450458,-4.98818709987563,7.34885493167878e-07,5.49256108893374e-06,5.09669125244979
SLITRK5,-1.86643619549217,-1.80180318802174,-4.98560798477102,7.44482628091446e-07,5.55669723573439e-06,5.08425558273942
SYNE1,-1.07258219364328,4.40825831372998,-4.98497335586195,7.46862620792946e-07,5.57294011518011e-06,5.08119653595343
IGLV4.3,-1.80343285734764,-3.70172630002426,-4.98215173903509,7.57533466059056e-07,5.6471709044705e-06,5.0676001936726
MYPN,-1.35459004468543,-2.19403009992792,-4.97833163507423,7.72215081518801e-07,5.74956491746131e-06,5.04920409237492
IGKV2D.28,-2.01272654555053,-3.1543818949405,-4.97734544632774,7.7604961431178e-07,5.77575638247147e-06,5.04445716430156
NRG3,-1.41744636179262,-3.48254620893822,-4.97566933778307,7.82608903274016e-07,5.82219722042605e-06,5.03639140931889
LINC00702,-1.45828658965642,-0.468345381444508,-4.9755596953363,7.83039837411465e-07,5.82461089449477e-06,5.03586387831619
AC134312.1,-1.25024465478616,-3.48930288227689,-4.96999118511439,8.05229741032488e-07,5.98153479366725e-06,5.00908612648898
PPP1R14A,-1.08934915899662,2.47160433924485,-4.96590874384094,8.2188198530929e-07,6.10026261181864e-06,4.98947255518236
IGHV3.16,-1.28634214799256,-4.85101372196796,-4.96455375470934,8.27482046353868e-07,6.14053027142127e-06,4.98296604795173
NRSN1,-1.43260123703145,-4.38488002463387,-4.96126660128119,8.41220985696143e-07,6.23449618057595e-06,4.96718847502749
HDAC9,-1.21273393011027,2.50542337139817,-4.9607212000448,8.4352171918425e-07,6.24985375654058e-06,4.96457163095094
S100A12,-1.61015471735458,-1.92055668245995,-4.95997697461521,8.4667097246083e-07,6.27148819592973e-06,4.96100126373506
CELF2.AS2,-1.03594097151471,-5.7162368995881,-4.95511011236649,8.67546884530731e-07,6.4156945442683e-06,4.93766532742629
NR4A3,-1.2534091923855,2.37355574188787,-4.95316980857421,8.76007306640572e-07,6.4756344961084e-06,4.92836787388501
IGHV3OR16.11,-1.49019225386482,-3.7853560604119,-4.95232545007123,8.79713814792114e-07,6.50039814915626e-06,4.92432299253336
GCSAML,-1.29017469503394,-2.28604827451259,-4.95228226934056,8.79903772682442e-07,6.50092352382361e-06,4.92411615368495
FIGN,-1.36321596875789,-0.0733141476292906,-4.95049622174081,8.87795594179678e-07,6.55480291896025e-06,4.91556234891406
SCARA3,-1.14521076020844,3.16702347662471,-4.94880432150186,8.95334356656765e-07,6.60600467251339e-06,4.90746212811036
ATRNL1,-1.41110274967182,-1.38733401376201,-4.94874493109446,8.95600106797961e-07,6.60707416257277e-06,4.90717783536405
AC121251.1,-1.09954418152966,-4.7870330889016,-4.94813865848707,8.98317308953532e-07,6.62533241817873e-06,4.90427588613557
MTCYBP21,-1.16130988675109,-4.42941055011442,-4.94740063130937,9.01635742982629e-07,6.64760380668886e-06,4.90074374171766
AC069228.1,-1.08944971810722,-5.7394747615103,-4.94644844612474,9.05934579056588e-07,6.67701007970625e-06,4.89618738844654
IGLV7.35,-1.12681378644956,-5.61791136350114,-4.94446119759596,9.14970194785684e-07,6.74178833407019e-06,4.88668076783366
LDOC1,-1.10614225672742,1.95816667729519,-4.94406611630247,9.16776877858813e-07,6.7532809878098e-06,4.884791204094
AC004947.1,-1.24716173738423,-4.25684062128146,-4.93989514131848,9.36061613293089e-07,6.88513850713629e-06,4.86485130142962
EPB41L4A,-1.11001462982963,1.61330986888444,-4.93627096559149,9.53135341300965e-07,7.00318880876629e-06,4.84753836483035
ZMAT4,-1.24619715624273,-4.67997202870709,-4.93480415699211,9.60130606095922e-07,7.0517447966183e-06,4.84053473456854
AC015908.2,-1.16044274507069,-3.21553573933295,-4.93464894151168,9.6087372458444e-07,7.05625515120112e-06,4.83979373609571
ASB2,-1.3143945605164,2.02049568919451,-4.93437241014737,9.62199036467455e-07,7.06503910586487e-06,4.83847363038165
ZNF385D,-1.42373835887298,-0.441215257670481,-4.93414052219994,9.63311747793169e-07,7.07225987188555e-06,4.83736669738202
ELAVL4,-1.23208409033195,-1.82402341893822,-4.93390637683782,9.6443655030176e-07,7.07861743407874e-06,4.83624903836941
AC009097.4,-1.03452752351573,-4.04093858977117,-4.93313468243853,9.68152638132051e-07,7.10208000840029e-06,4.83256582182803
CTNND2,-1.85715127058741,-1.91882499213959,-4.93282070778407,9.69668528863941e-07,7.11224623658485e-06,4.83106740960503
AC092999.1,-1.10383879287845,-3.90656911659039,-4.93169237244941,9.75135122847168e-07,7.14946589063349e-06,4.82568328796185
SUSD4,-1.73559017642222,-0.302960479494279,-4.93152156882045,9.7596522305097e-07,7.15459293322246e-06,4.82486835913778
IGLV3.24,-1.15427430980627,-5.48625557231121,-4.92825174627901,9.91988465959101e-07,7.2623221985856e-06,4.80927270916346
SCN3B,-1.25081591939797,-0.693291300588101,-4.92816548723862,9.92414579945061e-07,7.26446941248596e-06,4.80886142300036
RBFOX3,-1.53991231222088,-1.48391384866247,-4.92627145382002,1.00181558870374e-06,7.32838085116368e-06,4.79983232044629
MAGI2.AS3,-1.01235551509071,2.24495595240641,-4.92446141485307,1.01087989604601e-06,7.38914062351332e-06,4.79120669773055
IGKV1D.33,-2.11448514927999,-2.76226038919908,-4.92277709205891,1.01938563508113e-06,7.44321867823479e-06,4.78318286016571
FAM153A,-1.35486137440992,-3.27689520264188,-4.92210960270713,1.02277547661103e-06,7.46572863916193e-06,4.78000376864842
BEX1,-1.93410047430508,-2.34874425621167,-4.91743059302458,1.04684478318881e-06,7.63225478759158e-06,4.75773021642014
